Fecha,Equipo,Consumo_kWh,Horas_Operativas,Fallas_Detectadas
2027-02-11,Generador_Respaldo,87,3,0
2027-02-11,Banda_Transportadora,220,14,0
2027-02-12,Motor_Principal,485,22,0
2027-02-12,Compresor_A,369,16,0
2027-02-12,Bomba_Agua,143,24,0
2027-02-12,Ventilador_Norte,118,24,0
2027-02-12,Generador_Respaldo,91,4,0
2027-02-12,Banda_Transportadora,187,17,0
2027-02-13,Motor_Principal,470,23,0
2027-02-13,Compresor_A,296,16,0
2027-02-13,Bomba_Agua,154,20,0
2027-02-13,Ventilador_Norte,96,24,0
2027-02-13,Generador_Respaldo,80,5,0
2027-02-13,Banda_Transportadora,176,12,0
2027-02-14,Motor_Principal,523,21,0
2027-02-14,Compresor_A,276,20,0
2027-02-14,Bomba_Agua,164,22,0
2027-02-14,Ventilador_Norte,103,24,0
2027-02-14,Generador_Respaldo,78,3,0
2027-02-14,Banda_Transportadora,209,14,0
2027-02-15,Motor_Principal,403,23,0
2027-02-15,Compresor_A,291,18,0
2027-02-15,Bomba_Agua,148,23,0
2027-02-15,Ventilador_Norte,111,24,0
2027-02-15,Generador_Respaldo,71,1,0
2027-02-15,Banda_Transportadora,183,15,0
2027-02-16,Motor_Principal,463,21,0
2027-02-16,Compresor_A,319,21,0
2027-02-16,Bomba_Agua,139,22,0
2027-02-16,Ventilador_Norte,122,22,0
2027-02-16,Generador_Respaldo,85,5,0
2027-02-16,Banda_Transportadora,218,15,0
2027-02-17,Motor_Principal,359,21,0
2027-02-17,Compresor_A,345,15,1
2027-02-17,Bomba_Agua,139,24,0
2027-02-17,Ventilador_Norte,117,21,0
2027-02-17,Generador_Respaldo,74,2,0
2027-02-17,Banda_Transportadora,205,18,0
2027-02-18,Motor_Principal,436,22,0
2027-02-18,Compresor_A,380,17,0
2027-02-18,Bomba_Agua,145,23,0
2027-02-18,Ventilador_Norte,99,23,0
2027-02-18,Generador_Respaldo,86,6,0
2027-02-18,Banda_Transportadora,181,18,0
2027-02-19,Motor_Principal,489,21,0
2027-02-19,Compresor_A,338,15,3
2027-02-19,Bomba_Agua,162,24,0
2027-02-19,Ventilador_Norte,89,22,0
2027-02-19,Generador_Respaldo,98,4,0
2027-02-19,Banda_Transportadora,185,13,0
2027-02-20,Motor_Principal,425,19,0
2027-02-20,Compresor_A,338,16,0
2027-02-20,Bomba_Agua,145,24,0
2027-02-20,Ventilador_Norte,112,24,0
2027-02-20,Generador_Respaldo,76,0,0
2027-02-20,Banda_Transportadora,185,15,0
2027-02-21,Motor_Principal,456,21,0
2027-02-21,Compresor_A,299,20,0
2027-02-21,Bomba_Agua,169,24,0
2027-02-21,Ventilador_Norte,97,23,0
2027-02-21,Generador_Respaldo,77,6,0
2027-02-21,Banda_Transportadora,200,13,0
2027-02-22,Motor_Principal,478,21,0
2027-02-22,Compresor_A,310,18,3
2027-02-22,Bomba_Agua,138,24,0
2027-02-22,Ventilador_Norte,105,22,0
2027-02-22,Generador_Respaldo,85,6,0
2027-02-22,Banda_Transportadora,184,15,0
2027-02-23,Motor_Principal,334,23,0
2027-02-23,Compresor_A,385,15,0
2027-02-23,Bomba_Agua,140,22,0
2027-02-23,Ventilador_Norte,95,24,0
2027-02-23,Generador_Respaldo,83,2,0
2027-02-23,Banda_Transportadora,219,15,0
2027-02-24,Motor_Principal,407,21,0
2027-02-24,Compresor_A,365,17,0
2027-02-24,Bomba_Agua,152,21,0
2027-02-24,Ventilador_Norte,107,24,0
2027-02-24,Generador_Respaldo,81,6,0
2027-02-24,Banda_Transportadora,201,16,0
2027-02-25,Motor_Principal,490,19,0
2027-02-25,Compresor_A,357,16,0
2027-02-25,Bomba_Agua,150,21,0
2027-02-25,Ventilador_Norte,135,24,0
2027-02-25,Generador_Respaldo,93,4,0
2027-02-25,Banda_Transportadora,229,16,0
2027-02-26,Motor_Principal,453,23,0
2027-02-26,Compresor_A,362,17,0
2027-02-26,Bomba_Agua,152,24,0
2027-02-26,Ventilador_Norte,104,24,0
2027-02-26,Generador_Respaldo,86,3,0
2027-02-26,Banda_Transportadora,216,14,0
2027-02-27,Motor_Principal,493,21,0
2027-02-27,Compresor_A,288,20,0
2027-02-27,Bomba_Agua,138,24,0
2027-02-27,Ventilador_Norte,97,23,0
2027-02-27,Generador_Respaldo,98,5,2
2027-02-27,Banda_Transportadora,200,13,0
2027-02-28,Motor_Principal,354,23,0
2027-02-28,Compresor_A,344,21,3
2027-02-28,Bomba_Agua,147,24,0
2027-02-28,Ventilador_Norte,116,24,0
2027-02-28,Generador_Respaldo,75,4,0
2027-02-28,Banda_Transportadora,219,17,0
2027-03-01,Motor_Principal,445,21,0
2027-03-01,Compresor_A,341,18,0
2027-03-01,Bomba_Agua,176,22,0
2027-03-01,Ventilador_Norte,109,23,0
2027-03-01,Generador_Respaldo,80,2,0
2027-03-01,Banda_Transportadora,214,17,1
2027-03-02,Motor_Principal,437,21,0
2027-03-02,Compresor_A,318,20,0
2027-03-02,Bomba_Agua,129,24,0
2027-03-02,Ventilador_Norte,113,24,0
2027-03-02,Generador_Respaldo,73,4,0
2027-03-02,Banda_Transportadora,262,22,0
2027-03-03,Motor_Principal,483,24,0
2027-03-03,Compresor_A,301,15,0
2027-03-03,Bomba_Agua,153,23,0
2027-03-03,Ventilador_Norte,133,24,0
2027-03-03,Generador_Respaldo,104,8,0
2027-03-03,Banda_Transportadora,212,13,0
2027-03-04,Motor_Principal,415,21,0
2027-03-04,Compresor_A,298,21,0
2027-03-04,Bomba_Agua,143,24,0
2027-03-04,Ventilador_Norte,115,24,0
2027-03-04,Generador_Respaldo,102,5,0
2027-03-04,Banda_Transportadora,247,14,0
2027-03-05,Motor_Principal,510,20,0
2027-03-05,Compresor_A,297,17,0
2027-03-05,Bomba_Agua,148,22,0
2027-03-05,Ventilador_Norte,89,23,0
2027-03-05,Generador_Respaldo,85,4,0
2027-03-05,Banda_Transportadora,210,13,0
2027-03-06,Motor_Principal,436,23,2
2027-03-06,Compresor_A,388,20,1
2027-03-06,Bomba_Agua,135,22,0
2027-03-06,Ventilador_Norte,124,22,0
2027-03-06,Generador_Respaldo,96,6,0
2027-03-06,Banda_Transportadora,239,16,0
2027-03-07,Motor_Principal,504,24,0
2027-03-07,Compresor_A,253,20,0
2027-03-07,Bomba_Agua,141,20,0
2027-03-07,Ventilador_Norte,105,23,0
2027-03-07,Generador_Respaldo,85,0,0
2027-03-07,Banda_Transportadora,226,15,0
2027-03-08,Motor_Principal,467,22,0
2027-03-08,Compresor_A,339,15,0
2027-03-08,Bomba_Agua,163,23,0
2027-03-08,Ventilador_Norte,108,24,0
2027-03-08,Generador_Respaldo,80,7,0
2027-03-08,Banda_Transportadora,224,13,0
2027-03-09,Motor_Principal,410,22,0
2027-03-09,Compresor_A,343,14,0
2027-03-09,Bomba_Agua,160,22,0
2027-03-09,Ventilador_Norte,114,22,0
2027-03-09,Generador_Respaldo,84,2,3
2027-03-09,Banda_Transportadora,180,14,0
2027-03-10,Motor_Principal,408,21,0
2027-03-10,Compresor_A,334,16,0
2027-03-10,Bomba_Agua,133,22,0
2027-03-10,Ventilador_Norte,113,24,0
2027-03-10,Generador_Respaldo,88,3,0
2027-03-10,Banda_Transportadora,264,15,0
2027-03-11,Motor_Principal,506,23,0
2027-03-11,Compresor_A,281,21,0
2027-03-11,Bomba_Agua,160,23,0
2027-03-11,Ventilador_Norte,113,24,0
2027-03-11,Generador_Respaldo,94,3,0
2027-03-11,Banda_Transportadora,187,16,0
2027-03-12,Motor_Principal,507,18,0
2027-03-12,Compresor_A,344,15,0
2027-03-12,Bomba_Agua,138,22,0
2027-03-12,Ventilador_Norte,105,22,0
2027-03-12,Generador_Respaldo,74,7,0
2027-03-12,Banda_Transportadora,199,16,0
2027-03-13,Motor_Principal,436,21,0
2027-03-13,Compresor_A,270,17,0
2027-03-13,Bomba_Agua,160,20,0
2027-03-13,Ventilador_Norte,104,24,0
2027-03-13,Generador_Respaldo,83,2,0
2027-03-13,Banda_Transportadora,249,15,0
2027-03-14,Motor_Principal,429,20,0
2027-03-14,Compresor_A,308,18,3
2027-03-14,Bomba_Agua,161,22,0
2027-03-14,Ventilador_Norte,127,24,0
2027-03-14,Generador_Respaldo,84,0,0
2027-03-14,Banda_Transportadora,176,17,0
2027-03-15,Motor_Principal,449,21,2
2027-03-15,Compresor_A,338,16,1
2027-03-15,Bomba_Agua,141,23,0
2027-03-15,Ventilador_Norte,105,24,0
2027-03-15,Generador_Respaldo,90,1,0
2027-03-15,Banda_Transportadora,199,17,0
2027-03-16,Motor_Principal,483,20,0
2027-03-16,Compresor_A,330,18,0
2027-03-16,Bomba_Agua,140,24,0
2027-03-16,Ventilador_Norte,107,24,0
2027-03-16,Generador_Respaldo,80,6,0
2027-03-16,Banda_Transportadora,240,14,0
2027-03-17,Motor_Principal,431,20,0
2027-03-17,Compresor_A,282,15,0
2027-03-17,Bomba_Agua,143,24,0
2027-03-17,Ventilador_Norte,110,22,0
2027-03-17,Generador_Respaldo,98,2,0
2027-03-17,Banda_Transportadora,213,15,0
2027-03-18,Motor_Principal,477,20,0
2027-03-18,Compresor_A,320,18,3
2027-03-18,Bomba_Agua,155,24,0
2027-03-18,Ventilador_Norte,95,23,0
2027-03-18,Generador_Respaldo,73,3,0
2027-03-18,Banda_Transportadora,205,15,3
2027-03-19,Motor_Principal,458,23,0
2027-03-19,Compresor_A,288,17,1
2027-03-19,Bomba_Agua,150,24,0
2027-03-19,Ventilador_Norte,112,24,0
2027-03-19,Generador_Respaldo,82,4,0
2027-03-19,Banda_Transportadora,251,14,1
2027-03-20,Motor_Principal,414,24,0
2027-03-20,Compresor_A,333,19,0
2027-03-20,Bomba_Agua,150,23,0
2027-03-20,Ventilador_Norte,94,24,0
2027-03-20,Generador_Respaldo,93,8,0
2027-03-20,Banda_Transportadora,191,15,3
2027-03-21,Motor_Principal,463,23,0
2027-03-21,Compresor_A,353,20,1
2027-03-21,Bomba_Agua,149,22,0
2027-03-21,Ventilador_Norte,128,21,0
2027-03-21,Generador_Respaldo,81,3,0
2027-03-21,Banda_Transportadora,233,16,0
2027-03-22,Motor_Principal,441,23,0
2027-03-22,Compresor_A,318,16,0
2027-03-22,Bomba_Agua,173,24,0
2027-03-22,Ventilador_Norte,120,23,0
2027-03-22,Generador_Respaldo,65,6,0
2027-03-22,Banda_Transportadora,189,14,0
2027-03-23,Motor_Principal,448,23,0
2027-03-23,Compresor_A,281,17,0
2027-03-23,Bomba_Agua,184,20,0
2027-03-23,Ventilador_Norte,106,21,0
2027-03-23,Generador_Respaldo,61,7,0
2027-03-23,Banda_Transportadora,208,13,0
2027-03-24,Motor_Principal,488,22,0
2027-03-24,Compresor_A,306,15,0
2027-03-24,Bomba_Agua,108,19,0
2027-03-24,Ventilador_Norte,101,24,0
2027-03-24,Generador_Respaldo,93,6,0
2027-03-24,Banda_Transportadora,199,18,0
2027-03-25,Motor_Principal,442,24,0
2027-03-25,Compresor_A,301,18,1
2027-03-25,Bomba_Agua,173,24,0
2027-03-25,Ventilador_Norte,101,22,0
2027-03-25,Generador_Respaldo,69,4,0
2027-03-25,Banda_Transportadora,230,19,0
2027-03-26,Motor_Principal,508,24,3
2027-03-26,Compresor_A,343,20,0
2027-03-26,Bomba_Agua,139,22,0
2027-03-26,Ventilador_Norte,102,24,0
2027-03-26,Generador_Respaldo,87,0,0
2027-03-26,Banda_Transportadora,213,15,0
2027-03-27,Motor_Principal,476,20,0
2027-03-27,Compresor_A,376,18,0
2027-03-27,Bomba_Agua,138,23,0
2027-03-27,Ventilador_Norte,98,23,0
2027-03-27,Generador_Respaldo,74,9,0
2027-03-27,Banda_Transportadora,237,11,0
2027-03-28,Motor_Principal,404,24,0
2027-03-28,Compresor_A,306,20,0
2027-03-28,Bomba_Agua,142,22,0
2027-03-28,Ventilador_Norte,111,23,0
2027-03-28,Generador_Respaldo,77,3,0
2027-03-28,Banda_Transportadora,242,15,0
2027-03-29,Motor_Principal,439,21,0
2027-03-29,Compresor_A,350,15,0
2027-03-29,Bomba_Agua,157,23,0
2027-03-29,Ventilador_Norte,116,24,0
2027-03-29,Generador_Respaldo,71,4,0
2027-03-29,Banda_Transportadora,226,14,0
2027-03-30,Motor_Principal,430,24,0
2027-03-30,Compresor_A,347,16,1
2027-03-30,Bomba_Agua,171,22,0
2027-03-30,Ventilador_Norte,124,23,0
2027-03-30,Generador_Respaldo,87,6,0
2027-03-30,Banda_Transportadora,213,14,0
2027-03-31,Motor_Principal,428,21,0
2027-03-31,Compresor_A,291,19,0
2027-03-31,Bomba_Agua,168,24,0
2027-03-31,Ventilador_Norte,101,24,0
2027-03-31,Generador_Respaldo,87,3,0
2027-03-31,Banda_Transportadora,231,15,0
2027-04-01,Motor_Principal,401,23,0
2027-04-01,Compresor_A,340,20,0
2027-04-01,Bomba_Agua,106,23,0
2027-04-01,Ventilador_Norte,107,23,0
2027-04-01,Generador_Respaldo,87,4,2
2027-04-01,Banda_Transportadora,207,16,0
2027-04-02,Motor_Principal,535,19,0
2027-04-02,Compresor_A,324,16,0
2027-04-02,Bomba_Agua,161,19,0
2027-04-02,Ventilador_Norte,127,21,0
2027-04-02,Generador_Respaldo,96,3,0
2027-04-02,Banda_Transportadora,196,17,2
2027-04-03,Motor_Principal,363,23,0
2027-04-03,Compresor_A,378,16,0
2027-04-03,Bomba_Agua,151,24,0
2027-04-03,Ventilador_Norte,119,23,0
2027-04-03,Generador_Respaldo,94,7,0
2027-04-03,Banda_Transportadora,218,13,0
2027-04-04,Motor_Principal,420,19,0
2027-04-04,Compresor_A,329,17,0
2027-04-04,Bomba_Agua,130,24,0
2027-04-04,Ventilador_Norte,92,24,0
2027-04-04,Generador_Respaldo,95,6,0
2027-04-04,Banda_Transportadora,193,15,0
2027-04-05,Motor_Principal,541,20,0
2027-04-05,Compresor_A,278,18,0
2027-04-05,Bomba_Agua,141,22,0
2027-04-05,Ventilador_Norte,96,24,0
2027-04-05,Generador_Respaldo,83,5,0
2027-04-05,Banda_Transportadora,215,13,0
2027-04-06,Motor_Principal,478,21,0
2027-04-06,Compresor_A,355,17,0
2027-04-06,Bomba_Agua,145,21,0
2027-04-06,Ventilador_Norte,111,24,0
2027-04-06,Generador_Respaldo,90,6,0
2027-04-06,Banda_Transportadora,179,19,0
2027-04-07,Motor_Principal,464,21,0
2027-04-07,Compresor_A,363,19,2
2027-04-07,Bomba_Agua,154,24,0
2027-04-07,Ventilador_Norte,97,24,0
2027-04-07,Generador_Respaldo,79,4,0
2027-04-07,Banda_Transportadora,183,18,0
2027-04-08,Motor_Principal,425,20,0
2027-04-08,Compresor_A,362,18,3
2027-04-08,Bomba_Agua,141,23,0
2027-04-08,Ventilador_Norte,107,23,0
2027-04-08,Generador_Respaldo,94,6,0
2027-04-08,Banda_Transportadora,219,15,0
2027-04-09,Motor_Principal,417,21,0
2027-04-09,Compresor_A,363,20,1
2027-04-09,Bomba_Agua,145,24,0
2027-04-09,Ventilador_Norte,127,22,0
2027-04-09,Generador_Respaldo,89,6,0
2027-04-09,Banda_Transportadora,220,17,0
2027-04-10,Motor_Principal,441,24,0
2027-04-10,Compresor_A,329,23,0
2027-04-10,Bomba_Agua,136,23,0
2027-04-10,Ventilador_Norte,103,24,0
2027-04-10,Generador_Respaldo,82,7,0
2027-04-10,Banda_Transportadora,232,16,0
2027-04-11,Motor_Principal,425,23,0
2027-04-11,Compresor_A,328,20,0
2027-04-11,Bomba_Agua,150,24,0
2027-04-11,Ventilador_Norte,104,24,0
2027-04-11,Generador_Respaldo,92,3,0
2027-04-11,Banda_Transportadora,211,17,0
2027-04-12,Motor_Principal,432,24,0
2027-04-12,Compresor_A,396,20,0
2027-04-12,Bomba_Agua,122,24,0
2027-04-12,Ventilador_Norte,104,21,0
2027-04-12,Generador_Respaldo,96,4,0
2027-04-12,Banda_Transportadora,238,14,0
2027-04-13,Motor_Principal,453,18,0
2027-04-13,Compresor_A,324,17,0
2027-04-13,Bomba_Agua,118,19,0
2027-04-13,Ventilador_Norte,101,22,0
2027-04-13,Generador_Respaldo,75,6,0
2027-04-13,Banda_Transportadora,200,16,0
2027-04-14,Motor_Principal,481,24,0
2027-04-14,Compresor_A,309,18,0
2027-04-14,Bomba_Agua,133,24,0
2027-04-14,Ventilador_Norte,116,24,0
2027-04-14,Generador_Respaldo,101,2,1
2027-04-14,Banda_Transportadora,226,16,0
2027-04-15,Motor_Principal,460,19,0
2027-04-15,Compresor_A,338,16,2
2027-04-15,Bomba_Agua,94,24,0
2027-04-15,Ventilador_Norte,85,23,0
2027-04-15,Generador_Respaldo,103,6,0
2027-04-15,Banda_Transportadora,212,14,0
2027-04-16,Motor_Principal,482,23,0
2027-04-16,Compresor_A,307,16,0
2027-04-16,Bomba_Agua,161,22,0
2027-04-16,Ventilador_Norte,99,24,0
2027-04-16,Generador_Respaldo,80,2,0
2027-04-16,Banda_Transportadora,188,15,0
2027-04-17,Motor_Principal,471,19,0
2027-04-17,Compresor_A,332,18,0
2027-04-17,Bomba_Agua,120,22,0
2027-04-17,Ventilador_Norte,87,24,0
2027-04-17,Generador_Respaldo,89,1,0
2027-04-17,Banda_Transportadora,194,16,0
2027-04-18,Motor_Principal,439,22,0
2027-04-18,Compresor_A,293,13,0
2027-04-18,Bomba_Agua,158,24,0
2027-04-18,Ventilador_Norte,113,24,0
2027-04-18,Generador_Respaldo,76,3,0
2027-04-18,Banda_Transportadora,193,17,0
2027-04-19,Motor_Principal,409,20,0
2027-04-19,Compresor_A,352,19,0
2027-04-19,Bomba_Agua,142,24,0
2027-04-19,Ventilador_Norte,118,22,0
2027-04-19,Generador_Respaldo,84,2,0
2027-04-19,Banda_Transportadora,187,19,0
2027-04-20,Motor_Principal,515,22,0
2027-04-20,Compresor_A,266,20,0
2027-04-20,Bomba_Agua,163,24,0
2027-04-20,Ventilador_Norte,112,24,0
2027-04-20,Generador_Respaldo,86,2,0
2027-04-20,Banda_Transportadora,214,14,0
2027-04-21,Motor_Principal,490,21,0
2027-04-21,Compresor_A,294,21,0
2027-04-21,Bomba_Agua,152,24,0
2027-04-21,Ventilador_Norte,112,21,0
2027-04-21,Generador_Respaldo,82,2,0
2027-04-21,Banda_Transportadora,223,16,0
2027-04-22,Motor_Principal,429,22,0
2027-04-22,Compresor_A,295,21,0
2027-04-22,Bomba_Agua,141,24,0
2027-04-22,Ventilador_Norte,111,24,0
2027-04-22,Generador_Respaldo,91,2,0
2027-04-22,Banda_Transportadora,215,20,0
2027-04-23,Motor_Principal,446,24,0
2027-04-23,Compresor_A,267,15,0
2027-04-23,Bomba_Agua,154,22,0
2027-04-23,Ventilador_Norte,107,24,0
2027-04-23,Generador_Respaldo,78,2,0
2027-04-23,Banda_Transportadora,229,17,0
2027-04-24,Motor_Principal,528,22,0
2027-04-24,Compresor_A,331,15,2
2027-04-24,Bomba_Agua,146,24,0
2027-04-24,Ventilador_Norte,87,24,0
2027-04-24,Generador_Respaldo,90,7,0
2027-04-24,Banda_Transportadora,200,15,0
2027-04-25,Motor_Principal,448,21,0
2027-04-25,Compresor_A,431,16,0
2027-04-25,Bomba_Agua,141,22,0
2027-04-25,Ventilador_Norte,130,22,0
2027-04-25,Generador_Respaldo,86,4,0
2027-04-25,Banda_Transportadora,185,15,2
2027-04-26,Motor_Principal,526,18,0
2027-04-26,Compresor_A,345,17,2
2027-04-26,Bomba_Agua,136,24,0
2027-04-26,Ventilador_Norte,112,22,0
2027-04-26,Generador_Respaldo,86,3,1
2027-04-26,Banda_Transportadora,180,12,0
2027-04-27,Motor_Principal,436,23,0
2027-04-27,Compresor_A,332,18,0
2027-04-27,Bomba_Agua,129,22,0
2027-04-27,Ventilador_Norte,97,24,0
2027-04-27,Generador_Respaldo,92,4,0
2027-04-27,Banda_Transportadora,199,13,0
2027-04-28,Motor_Principal,425,21,0
2027-04-28,Compresor_A,330,18,0
2027-04-28,Bomba_Agua,146,23,0
2027-04-28,Ventilador_Norte,85,24,0
2027-04-28,Generador_Respaldo,97,1,0
2027-04-28,Banda_Transportadora,220,19,0
2027-04-29,Motor_Principal,372,22,0
2027-04-29,Compresor_A,326,14,0
2027-04-29,Bomba_Agua,124,23,0
2027-04-29,Ventilador_Norte,104,23,0
2027-04-29,Generador_Respaldo,85,0,0
2027-04-29,Banda_Transportadora,204,17,0
2027-04-30,Motor_Principal,399,24,0
2027-04-30,Compresor_A,347,20,0
2027-04-30,Bomba_Agua,141,23,0
2027-04-30,Ventilador_Norte,108,24,0
2027-04-30,Generador_Respaldo,89,1,0
2027-04-30,Banda_Transportadora,212,14,0
2027-05-01,Motor_Principal,446,22,0
2027-05-01,Compresor_A,341,22,0
2027-05-01,Bomba_Agua,136,24,0
2027-05-01,Ventilador_Norte,98,24,0
2027-05-01,Generador_Respaldo,72,0,0
2027-05-01,Banda_Transportadora,230,14,0
2027-05-02,Motor_Principal,429,20,0
2027-05-02,Compresor_A,343,16,0
2027-05-02,Bomba_Agua,169,24,0
2027-05-02,Ventilador_Norte,97,24,0
2027-05-02,Generador_Respaldo,83,4,0
2027-05-02,Banda_Transportadora,196,16,0
2027-05-03,Motor_Principal,485,20,0
2027-05-03,Compresor_A,332,15,0
2027-05-03,Bomba_Agua,163,23,0
2027-05-03,Ventilador_Norte,102,24,0
2027-05-03,Generador_Respaldo,80,4,2
2027-05-03,Banda_Transportadora,197,14,0
2027-05-04,Motor_Principal,393,22,0
2027-05-04,Compresor_A,387,19,0
2027-05-04,Bomba_Agua,141,24,0
2027-05-04,Ventilador_Norte,104,24,0
2027-05-04,Generador_Respaldo,81,4,0
2027-05-04,Banda_Transportadora,203,14,0
2027-05-05,Motor_Principal,354,23,0
2027-05-05,Compresor_A,327,19,0
2027-05-05,Bomba_Agua,125,24,0
2027-05-05,Ventilador_Norte,122,22,0
2027-05-05,Generador_Respaldo,103,1,3
2027-05-05,Banda_Transportadora,214,13,0
2027-05-06,Motor_Principal,436,22,0
2027-05-06,Compresor_A,320,19,3
2027-05-06,Bomba_Agua,136,24,0
2027-05-06,Ventilador_Norte,102,24,0
2027-05-06,Generador_Respaldo,92,2,0
2027-05-06,Banda_Transportadora,207,16,0
2027-05-07,Motor_Principal,438,19,0
2027-05-07,Compresor_A,331,14,0
2027-05-07,Bomba_Agua,136,23,0
2027-05-07,Ventilador_Norte,112,24,0
2027-05-07,Generador_Respaldo,88,6,0
2027-05-07,Banda_Transportadora,210,15,0
2027-05-08,Motor_Principal,482,23,0
2027-05-08,Compresor_A,276,17,0
2027-05-08,Bomba_Agua,137,24,0
2027-05-08,Ventilador_Norte,115,23,0
2027-05-08,Generador_Respaldo,81,6,0
2027-05-08,Banda_Transportadora,213,14,0
2027-05-09,Motor_Principal,453,24,0
2027-05-09,Compresor_A,324,17,3
2027-05-09,Bomba_Agua,153,23,0
2027-05-09,Ventilador_Norte,110,24,0
2027-05-09,Generador_Respaldo,85,5,3
2027-05-09,Banda_Transportadora,240,14,0
2027-05-10,Motor_Principal,484,24,0
2027-05-10,Compresor_A,283,18,0
2027-05-10,Bomba_Agua,119,22,0
2027-05-10,Ventilador_Norte,99,24,0
2027-05-10,Generador_Respaldo,78,0,0
2027-05-10,Banda_Transportadora,219,17,0
2027-05-11,Motor_Principal,307,22,0
2027-05-11,Compresor_A,294,17,0
2027-05-11,Bomba_Agua,152,19,0
2027-05-11,Ventilador_Norte,108,24,0
2027-05-11,Generador_Respaldo,79,3,0
2027-05-11,Banda_Transportadora,208,15,0
2027-05-12,Motor_Principal,451,20,0
2027-05-12,Compresor_A,347,21,2
2027-05-12,Bomba_Agua,149,24,0
2027-05-12,Ventilador_Norte,97,21,0
2027-05-12,Generador_Respaldo,78,5,0
2027-05-12,Banda_Transportadora,212,12,1
2027-05-13,Motor_Principal,502,19,0
2027-05-13,Compresor_A,257,12,0
2027-05-13,Bomba_Agua,138,22,0
2027-05-13,Ventilador_Norte,106,21,0
2027-05-13,Generador_Respaldo,78,3,0
2027-05-13,Banda_Transportadora,213,18,0
2027-05-14,Motor_Principal,534,24,0
2027-05-14,Compresor_A,288,19,0
2027-05-14,Bomba_Agua,152,24,0
2027-05-14,Ventilador_Norte,110,24,0
2027-05-14,Generador_Respaldo,92,5,3
2027-05-14,Banda_Transportadora,209,15,0
2027-05-15,Motor_Principal,447,18,0
2027-05-15,Compresor_A,350,19,0
2027-05-15,Bomba_Agua,152,23,0
2027-05-15,Ventilador_Norte,115,24,0
2027-05-15,Generador_Respaldo,86,4,0
2027-05-15,Banda_Transportadora,218,10,0
2027-05-16,Motor_Principal,433,24,0
2027-05-16,Compresor_A,284,15,0
2027-05-16,Bomba_Agua,134,24,0
2027-05-16,Ventilador_Norte,105,21,0
2027-05-16,Generador_Respaldo,90,6,0
2027-05-16,Banda_Transportadora,183,12,2
2027-05-17,Motor_Principal,484,17,0
2027-05-17,Compresor_A,308,18,0
2027-05-17,Bomba_Agua,146,24,0
2027-05-17,Ventilador_Norte,108,24,0
2027-05-17,Generador_Respaldo,89,5,0
2027-05-17,Banda_Transportadora,202,14,0
2027-05-18,Motor_Principal,448,20,0
2027-05-18,Compresor_A,340,19,0
2027-05-18,Bomba_Agua,165,24,0
2027-05-18,Ventilador_Norte,109,23,0
2027-05-18,Generador_Respaldo,83,6,0
2027-05-18,Banda_Transportadora,205,16,0
2027-05-19,Motor_Principal,529,23,0
2027-05-19,Compresor_A,383,20,0
2027-05-19,Bomba_Agua,160,21,0
2027-05-19,Ventilador_Norte,104,23,0
2027-05-19,Generador_Respaldo,83,3,0
2027-05-19,Banda_Transportadora,204,18,1
2027-05-20,Motor_Principal,460,19,0
2027-05-20,Compresor_A,334,11,1
2027-05-20,Bomba_Agua,151,24,0
2027-05-20,Ventilador_Norte,116,24,0
2027-05-20,Generador_Respaldo,80,4,0
2027-05-20,Banda_Transportadora,219,13,3
2027-05-21,Motor_Principal,397,22,0
2027-05-21,Compresor_A,345,20,0
2027-05-21,Bomba_Agua,171,23,0
2027-05-21,Ventilador_Norte,123,24,0
2027-05-21,Generador_Respaldo,70,4,0
2027-05-21,Banda_Transportadora,194,16,0
2027-05-22,Motor_Principal,461,20,0
2027-05-22,Compresor_A,313,19,2
2027-05-22,Bomba_Agua,150,24,0
2027-05-22,Ventilador_Norte,112,24,0
2027-05-22,Generador_Respaldo,82,3,0
2027-05-22,Banda_Transportadora,215,16,0
2027-05-23,Motor_Principal,555,23,0
2027-05-23,Compresor_A,359,13,0
2027-05-23,Bomba_Agua,156,24,0
2027-05-23,Ventilador_Norte,114,23,0
2027-05-23,Generador_Respaldo,89,4,0
2027-05-23,Banda_Transportadora,200,13,0
2027-05-24,Motor_Principal,432,22,0
2027-05-24,Compresor_A,294,15,0
2027-05-24,Bomba_Agua,124,23,0
2027-05-24,Ventilador_Norte,96,22,0
2027-05-24,Generador_Respaldo,90,3,0
2027-05-24,Banda_Transportadora,206,15,0
2027-05-25,Motor_Principal,551,24,0
2027-05-25,Compresor_A,287,17,2
2027-05-25,Bomba_Agua,136,24,0
2027-05-25,Ventilador_Norte,131,24,0
2027-05-25,Generador_Respaldo,80,4,0
2027-05-25,Banda_Transportadora,206,14,0
2027-05-26,Motor_Principal,467,21,0
2027-05-26,Compresor_A,364,18,0
2027-05-26,Bomba_Agua,149,24,0
2027-05-26,Ventilador_Norte,110,24,0
2027-05-26,Generador_Respaldo,97,5,0
2027-05-26,Banda_Transportadora,186,13,0
2027-05-27,Motor_Principal,432,24,0
2027-05-27,Compresor_A,293,23,0
2027-05-27,Bomba_Agua,137,24,0
2027-05-27,Ventilador_Norte,116,24,0
2027-05-27,Generador_Respaldo,90,5,0
2027-05-27,Banda_Transportadora,193,17,0
2027-05-28,Motor_Principal,391,21,0
2027-05-28,Compresor_A,329,19,0
